Product Status,Instrument Status,Instrument,ISIN,Product ID,Instrument ID,WKN,Mnemonic,MIC Code,CCP eligible Code,Trading Model Type,Product Assignment Group,Product Assignment Group Description,Designated Sponsor Member ID,Designated Sponsor,Price Range Value,Price Range Percentage,Minimum Quote Size,Instrument Type,Tick Size 1,Upper Price Limit Max,Tick Size 2,Upper Price Limit 2,Tick Size 3,Upper Price Limit 3,Tick Size 4,Upper Price Limit 4,Tick Size 5,Upper Price Limit 5,Tick Size 6,Upper Price Limit 6,Tick Size 7,Upper Price Limit 7,Tick Size 8,Upper Price Limit 8,Tick Size 9,Upper Price Limit 9,Tick Size 10,Upper Price Limit 10,Tick Size 11,Upper Price Limit 11,Tick Size 12,Upper Price Limit 12,Tick Size 13,Upper Price Limit 13,Tick Size 14,Upper Price Limit 14,Tick Size 15,Upper Price Limit 15,Tick Size 16,Upper Price Limit 16,Tick Size 17,Upper Price Limit 17,Tick Size 18,Upper Price Limit 18,Tick Size 19,Upper Price Limit 19,Tick Size 20,Upper Price Limit 20,Number of Decimal Digits,Unit of Quotation,Market Segment,Market Segment Supplement,Clearing Location,Primary Market MIC Code,Reporting Market,Settlement Period,Settlement Currency,Closed Book Indicator,Market Imbalance Indicator,CUM/EX Indicator,Minimum Iceberg Total Volume,Minimum Iceberg Display Volume,EMDI Incremental A - Unnetted,EMDI Incremental A - Unnetted Port,EMDI Incremental B - Unnetted,EMDI Incremental B - Unnetted Port,EMDI Snapshot A - Unnetted,EMDI Snapshot A - Unnetted Port,EMDI Snapshot B - Unnetted,EMDI Snapshot B - Unnetted Port,EMDI Market Depth - Unnetted,EMDI Snapshot Recovery Time Interval - Unnetted,MDI Address A - Netted,MDI Port A - Netted,MDI Address B - Netted,MDI Port B - Netted,MDI Market Depth - Netted,MDI Market Depth Time Interval - Netted,MDI Recovery Time Interval - Netted,EOBI Incremental A,EOBI Incremental Port A,EOBI Incremental B,EOBI Incremental Port B,EOBI Snapshot A,EOBI Snapshot Port A,EOBI Snapshot B,EOBI Snapshot Port B,Market Maker Member ID,Market Maker,Regulatory Liquid Instrument,Pre-trade LIS Value,BEST eligible,Partition ID,Multi CCP-eligible,Tick Size Band,Security Sub Type,Issuer Mnemonic,Issue Date,Underlying,Maturity Date,Flat Indicator,Coupon Rate,Previous Coupon Payment Date,Next Coupon Payment Date,Pool Factor,Indexation Coefficient,Accrued Interest Calculation Method,Country Of Issue,Minimum Tradable Unit,In-Subscription,Strike Price,Minimum Order Quantity,Off-Book Reporting Market,Instrument Auction Type,Specialist Member ID,Specialist,Liquidity Provider User Group,Specialist User Group,Quoting Period Start,Quoting Period End,Currency,Warrant Type,First Trading Date,Last Trading Date,Deposit Type,Single Sided Quote Support,Liquidity Class,Cover Indicator,VolatilityCorridorOpeningAuction,VolatilityCorridorIntradayAuction,VolatilityCorridorClosingAuction,VolatilityCorridorContinuous
Active,Active,ISHSIII-M.W.S.C.U.ETF DLA,IE00BF4RFH31,75880,3154569,000A2DWBY,IUSN,XETR,Y,Continuous,FON1,EXCHANGE TRADED FUNDS - PASSIV,SOGFR#OPXAM#BALFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#BAADER BANK AG#FLOW TRADERS B.V.#,,3,7700,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XLON,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.141,59001,224.0.162.141,59001,224.0.160.140,59000,224.0.162.140,59000,,,Y,1000000,,58,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-04-25,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,WITR MU.AS.I. ETP 2062,IE00BF4TW453,314823,5902386,000A2F4WK,XMWH,XETR,Y,Continuous,ETN0,EXCHANGE TRADED NOTES,NEDAM#,FLOW TRADERS B.V.#,,5,1700,ETN,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DX8,BUBON,XMIL,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,15000,224.0.160.141,59001,224.0.162.141,59001,224.0.160.140,59000,224.0.162.140,59000,,,N,900000,,58,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2020-12-14,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,WITR MU.AS.I. ETP 2062,IE00BF4TWC33,314824,5902387,000A2HH1S,XMWJ,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,5,2000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BUBON,XLON,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2020-12-14,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,INVESCOM2 USD CRP BOND A,IE00BF51K025,190402,4599433,000A2DX8R,PUIG,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,NEDAM#,FLOW TRADERS B.V.#,,2,2700,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2019-12-02,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,INVESCOM2 EURO CORP B A,IE00BF51K249,61558,2786687,000A2DX8S,PSFE,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,NEDAM#,FLOW TRADERS B.V.#,,2,2500,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2017-11-20,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,VANECK GL FA.ANGEL UC.ETF,IE00BF540Z61,75779,3109851,000A2JEMG,GFEA,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,SOGFR#,SOCIETE GENERALE S.A. FRANKFURT#,,3,900,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-04-05,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,VANECK EM HY BOND ADLA,IE00BF541080,75780,3109852,000A2JEMH,HY3M,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,SOGFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#,,3,500,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-04-05,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,JPM(I)-US CB REIU ETF DLA,IE00BF59RV63,86356,3663508,000A2N76C,JRUB,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,SOGFR#,SOCIETE GENERALE S.A. FRANKFURT#,,1.5,500,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-12-13,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,JPM(I)-JPM ECB1-5YREI EOA,IE00BF59RW70,86357,3663509,000A2N76E,JER5,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,SOGFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#,,1.5,500,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-12-13,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,JPM(I)-JPM ECBREI ETF EOA,IE00BF59RX87,86358,3663510,000A2N76D,JREB,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,SOGFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#,,1.5,500,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-12-13,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,ISHSII-EO FR BD ESG EOD,IE00BF5GB717,76106,3299909,000A2JBMD,EFRN,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,SOGFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#,,3,10000,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XLON,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-07-02,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,PFI ETF-P.COV.BD EOI,IE00BF8HV717,53325,2505418,000A1W6DJ,COVR,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,BALFR#NEDAM#,BAADER BANK AG#FLOW TRADERS B.V.#,,1,900,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,MSTDU,FINOVESTA GMBH,Y,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2014-01-13,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,X(IE)-IB.DL C.B.Y.P. 1D,IE00BF8J5974,75614,3056617,000A2H5F5,XYLD,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,BNAPA#NEDAM#,BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#,,3,2800,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XLON,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-03-13,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,L+G U.ETF-L+G DIG.PAYM.DL,IE00BF92J153,373654,6447464,000A2H5GM,DPGA,XETR,Y,Continuous,FON0,EXCHANGE TRADED FUNDS - PASSIV,NEDAM#,FLOW TRADERS B.V.#,,5,13400,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XLON,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,15000,224.0.160.149,59001,224.0.162.149,59001,224.0.160.148,59000,224.0.162.148,59000,,,N,1000000,,59,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2021-05-27,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,OSSIAM-O.ESG LC S.B.C.US,IE00BF92LR56,76036,3241894,000A2JFY6,5HED,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,BNAPA#NEDAM#,BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#,,1,900,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,USD,1,1,,10000,1,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1131150,,57,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,USD,,2018-06-11,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,OSSIAM-O.ESG LC S.B.C.US,IE00BF92LV92,76008,3225431,000A2JFY7,5HEE,XETR,Y,Continuous,FON2,EXCHANGE TRADED FUNDS - AKTIV,BNAPA#NEDAM#,BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#,,1,1000,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-05-30,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,FTGF.-FT CL.COMP.ETF AADL,IE00BFD2H405,296233,5676539,000A2N9EF,SKYE,XETR,Y,Continuous,FON0,EXCHANGE TRADED FUNDS - PASSIV,RCMFR#OPXAM#,RBC Capital Markets (Europe) GmbH#OPTIVER V.O.F.#,,5,3000,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.16,59000,224.0.163.16,59000,10,500,15000,224.0.160.149,59001,224.0.162.149,59001,224.0.160.148,59000,224.0.162.148,59000,,,Y,1000000,,59,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2020-10-07,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,INVESCOMI GS EQ F WORLD A,IE00BFG1RG61,142003,4120035,000A1W6MU,SMLW,XETR,Y,Continuous,FON0,EXCHANGE TRADED FUNDS - PASSIV,NEDAM#,FLOW TRADERS B.V.#,,2,300,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XDUB,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.143,59001,224.0.162.143,59001,224.0.160.142,59000,224.0.162.142,59000,,,N,1000000,,58,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2019-06-03,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,XTR.-IBOX.DL 2CEOH,IE00BFMKQ930,77599,3581852,000A2JNWQ,XYLE,XETR,Y,Continuous,FONA,EXCHANGE TRADED FUNDS - RENTEN,BNAPA#SOGFR#,BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#,,3,2600,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1000000,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-11-09,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,XTR.-DL C.BD 1CDLA,IE00BFMKQC67,287547,5578452,000A2JNWP,XDCC,XETR,Y,Continuous,FDLA,ETF RENTEN - FOREIGN CURRENCY,NEDAM#,FLOW TRADERS B.V.#,,1.5,800,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0001,5,0.0002,10,0.0005,20,0.001,50,0.002,100,0.005,200,0.01,500,0.02,1000,0.05,2000,0.1,5000,0.2,10000,0.5,20000,1,50000,2,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,USD,1,1,,10000,1,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,1131150,,57,Y,XETRA_LB8,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,USD,,2020-09-09,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,X(IE)-MSCI EUROPE ESG 1C,IE00BFMNHK08,75931,3178223,000A2JHSG,XZEU,XETR,Y,Continuous,FON1,EXCHANGE TRADED FUNDS - PASSIV,BNAPA#SOGFR#OPXAM#NEDAM#,BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#,,3,1900,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.149,59001,224.0.162.149,59001,224.0.160.148,59000,224.0.162.148,59000,DRWAM#BALFR,DRW Europe B.V.#BAADER BANK AG,N,1000000,,59,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-05-11,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
Active,Active,X(IE)-MSCI USA ESG 1C,IE00BFMNPS42,75932,3178224,000A2JHSH,XZMU,XETR,Y,Continuous,FON1,EXCHANGE TRADED FUNDS - PASSIV,BNAPA#SOGFR#OPXAM#NEDAM#,BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#,,3,1200,ETF,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,46,DEL,BUBON,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.149,59001,224.0.162.149,59001,224.0.160.148,59000,224.0.162.148,59000,DRWAM#BALFR,DRW Europe B.V.#BAADER BANK AG,Y,1000000,,59,Y,ESMA_LB6,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2018-05-11,,AUSLANDSKASSENVEREIN,SSQ_ON_ENTRY_ALLOWED,,,3,9,15,21
